ROLE,PROJECT_CATEGORY,ACTIVITY,MON,TUE,WED,THUR,FRI,SAT,SUN,PROJECT_START_DATE_DAY,PROJECT_START_DATE_MONTH,PROJECT_START_DATE_YEAR,PROJECT_END_DATE_DAY,PROJECT_END_DATE_MONTH,PROJECT_END_DATE_YEAR,ATTENDANCE_REGULARIZATION,EMAIL_DOMAIN
2,0,2,6,6,1,3,2,2,11,2023,05,02,2023,06,06,0,59
2,0,2,6,6,1,3,2,2,11,2023,05,02,2023,06,06,0,59
2,0,2,6,6,1,3,2,2,11,2023,05,02,2023,06,06,0,59
2,0,2,6,6,1,3,2,2,11,2023,06,25,2023,07,30,0,59
2,1,2,6,6,1,3,2,2,11,2023,12,07,2023,12,21,0,59
2,1,2,6,6,1,3,2,2,11,2023,05,19,2023,06,02,0,59
2,0,2,6,6,1,3,2,2,11,2023,06,25,2023,07,30,0,59
2,0,2,6,6,1,3,2,2,11,2023,06,25,2023,07,30,0,59
2,1,2,6,6,1,3,2,2,11,2023,12,07,2023,12,21,0,59
2,0,2,6,6,1,3,2,2,11,2023,06,25,2023,07,30,0,59
2,1,2,6,6,1,3,2,2,11,2023,05,19,2023,06,02,0,59
2,1,2,6,6,1,3,2,2,11,2023,05,19,2023,06,02,0,59
2,0,2,6,6,1,3,2,2,11,2023,06,25,2023,07,30,0,59
2,0,2,6,6,1,3,2,2,11,2023,06,25,2023,07,30,0,59
2,1,2,6,6,1,3,2,2,11,2023,05,19,2023,06,02,0,59
2,1,2,6,6,1,3,2,2,11,2023,12,07,2023,12,21,0,59
2,1,2,6,6,1,3,2,2,11,2023,12,07,2023,12,21,0,59
2,1,2,6,6,1,3,2,2,11,2023,12,07,2023,12,21,0,59
1,0,0,11,2,4,6,5,3,1,2023,09,16,2023,10,07,0,94
1,0,0,11,2,4,6,5,3,1,2023,09,16,2023,10,07,0,94
1,0,0,11,2,4,6,5,3,1,2023,09,16,2023,10,07,0,94
1,0,0,11,2,4,6,5,3,1,2023,08,02,2023,08,23,0,94
1,0,0,11,2,4,6,5,3,1,2023,09,16,2023,10,07,0,94
1,0,0,11,2,4,6,5,3,1,2023,08,02,2023,08,23,0,94
1,0,0,11,2,4,6,5,3,1,2023,08,02,2023,08,23,0,94
1,0,0,11,2,4,6,5,3,1,2023,08,02,2023,08,23,0,94
1,0,0,9,3,7,9,12,4,2,2023,09,16,2023,10,07,0,94
1,0,0,9,3,7,9,12,4,2,2023,08,02,2023,08,23,0,94
1,0,0,9,3,7,9,12,4,2,2023,09,16,2023,10,07,0,94
1,0,0,9,3,7,9,12,4,2,2023,08,02,2023,08,23,0,94
1,0,0,9,3,7,9,12,4,2,2023,08,02,2023,08,23,0,94
1,0,0,9,3,7,9,12,4,2,2023,09,16,2023,10,07,0,94
1,0,0,9,3,7,9,12,4,2,2023,09,16,2023,10,07,0,94
1,0,0,9,3,7,9,12,4,2,2023,08,02,2023,08,23,0,94
1,0,0,4,5,6,1,12,5,11,2023,12,25,2024,02,05,0,75
1,1,1,1,6,11,4,10,11,11,2023,11,11,2023,11,25,1,75
1,0,1,1,6,11,4,10,11,11,2023,06,06,2023,07,18,1,75
1,0,1,1,6,11,4,10,11,11,2023,06,06,2023,07,18,1,75
1,1,1,1,6,11,4,10,11,11,2023,11,11,2023,11,25,1,75
1,0,1,1,6,11,4,10,11,11,2023,06,06,2023,07,18,1,75
1,1,1,1,6,11,4,10,11,11,2023,11,11,2023,11,25,1,75
1,1,1,1,6,11,4,10,11,11,2023,11,11,2023,11,25,1,75
1,0,1,1,6,11,4,10,11,11,2023,06,06,2023,07,18,1,75
1,1,2,10,11,8,12,9,9,5,2023,11,11,2023,11,25,1,75
1,0,2,10,11,8,12,9,9,5,2023,06,06,2023,07,18,1,75
1,1,2,10,11,8,12,9,9,5,2023,11,11,2023,11,25,1,75
1,0,2,10,11,8,12,9,9,5,2023,06,06,2023,07,18,1,75
1,0,2,10,11,8,12,9,9,5,2023,06,06,2023,07,18,1,75
1,0,2,10,11,8,12,9,9,5,2023,06,06,2023,07,18,1,75
1,1,2,10,11,8,12,9,9,5,2023,11,11,2023,11,25,1,75
1,1,2,10,11,8,12,9,9,5,2023,11,11,2023,11,25,1,75
1,1,1,10,3,10,4,9,2,4,2023,11,11,2023,11,25,0,75
1,0,1,10,3,10,4,9,2,4,2023,06,06,2023,07,18,0,75
1,0,1,10,3,10,4,9,2,4,2023,06,06,2023,07,18,0,75
1,0,1,10,3,10,4,9,2,4,2023,06,06,2023,07,18,0,75
1,1,1,10,3,10,4,9,2,4,2023,11,11,2023,11,25,0,75
1,1,1,10,3,10,4,9,2,4,2023,11,11,2023,11,25,0,75
1,0,1,10,3,10,4,9,2,4,2023,06,06,2023,07,18,0,75
1,1,1,10,3,10,4,9,2,4,2023,11,11,2023,11,25,0,75
1,1,1,10,12,2,9,10,3,11,2023,11,11,2023,11,25,1,75
1,0,1,10,12,2,9,10,3,11,2023,06,06,2023,07,18,1,75
1,1,1,10,12,2,9,10,3,11,2023,11,11,2023,11,25,1,75
1,0,1,10,12,2,9,10,3,11,2023,06,06,2023,07,18,1,75
1,0,1,10,12,2,9,10,3,11,2023,06,06,2023,07,18,1,75
1,0,1,10,12,2,9,10,3,11,2023,06,06,2023,07,18,1,75
1,1,1,10,12,2,9,10,3,11,2023,11,11,2023,11,25,1,75
1,1,1,10,12,2,9,10,3,11,2023,11,11,2023,11,25,1,75
0,0,1,2,10,8,6,2,6,3,2023,05,23,2023,07,04,0,20
0,0,1,2,10,8,6,2,6,3,2023,05,23,2023,07,04,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,04,14,2024,05,05,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2024,02,08,2024,02,29,0,20
0,0,1,6,9,6,2,9,7,10,2023,10,30,2023,11,27,0,20
0,0,1,6,9,6,2,9,7,10,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2024,02,08,2024,02,29,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2024,04,14,2024,05,05,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,12,16,2024,01,20,0,20
0,0,2,1,10,9,6,4,7,8,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2023,10,30,2023,11,27,0,20
0,0,0,3,1,1,1,12,8,5,2024,02,08,2024,02,29,0,20
0,0,0,3,1,1,1,12,8,5,2023,12,16,2024,01,20,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
0,0,0,3,1,1,1,12,8,5,2024,04,14,2024,05,05,0,20
